DE11.No,DE12.No,DE13.No,DE14.No,DE21.No,DE22.No,DE23.No,DE24.No,DE25.No,DE26.No,DE27.No,DE30.No,DE40.No,DE50.No,DE60.No,DE71.No,DE72.No,DE73.No,DE80.No,DE91.No,DE92.No,DE93.No,DE94.No,DEA1.No,DEA2.No,DEA3.No,DEA4.No,DEA5.No,DEB1.No,DEB2.No,DEB3.No,DEC0.No,DED2.No,DED4.No,DED5.No,DEE0.No,DEF0.No,DEG0.No,DE11.Yes,DE12.Yes,DE13.Yes,DE14.Yes,DE21.Yes,DE22.Yes,DE23.Yes,DE24.Yes,DE25.Yes,DE26.Yes,DE27.Yes,DE30.Yes,DE40.Yes,DE50.Yes,DE60.Yes,DE71.Yes,DE72.Yes,DE73.Yes,DE80.Yes,DE91.Yes,DE92.Yes,DE93.Yes,DE94.Yes,DEA1.Yes,DEA2.Yes,DEA3.Yes,DEA4.Yes,DEA5.Yes,DEB1.Yes,DEB2.Yes,DEB3.Yes,DEC0.Yes,DED2.Yes,DED4.Yes,DED5.Yes,DEE0.Yes,DEF0.Yes,DEG0.Yes,variable
No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,flag_two
 60.109005, 58.363635, 44.616281, 20.214697,113.110494, 30.291329, 26.664674, 21.596350, 19.451395, 36.334191, 40.118132, 28.694081,101.720702,  5.885369, 16.290434, 45.913408, 23.634943, 41.758728, 51.147287, 51.834104, 49.671318, 34.268760, 61.486231, 90.841784, 78.889739, 56.355180, 44.198798, 64.102036, 42.986331,  9.914786, 37.975625, 22.588761, 31.750641, 36.431728, 20.651178, 86.446069, 67.703590, 39.238046, 57.300590, 24.553826, 33.632483, 38.629708, 45.621360, 34.166068, 17.813580, 21.305065, 30.642352, 21.482045, 21.845065,  2.702056, 26.013809,  0.000000,  0.000000, 20.347816, 24.590291, 24.613077, 35.443543, 35.283116, 15.960340, 33.069201, 51.049061, 19.031380, 39.748758, 36.035816, 93.423596, 27.156160, 18.366990, 15.374443, 18.728876, 16.858492, 17.311003, 24.285524,  4.824845, 56.895838, 46.227208, 49.701485,SE.Total.SURVEY_LU1_2U31
 0.000000, 0.000000, 0.000000, 0.000000,25.726600, 0.000000, 0.000000, 0.000000, 7.524074, 0.000000, 0.000000,18.755324,49.205713, 2.215911, 0.000000, 5.155900, 0.000000, 0.000000, 5.693469, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,10.491416, 8.525227, 6.874369, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,20.229870, 0.000000, 6.691135,16.588436,18.682470, 0.000000, 5.120725, 2.141823, 4.179373, 0.000000, 3.283577, 0.000000, 0.000000, 0.000000, 3.426737, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.957600, 0.000000,14.534769, 3.534890, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,SE.Total.SURVEY_LU1_2U32
16.924286, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.366842, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,15.157804, 2.079963, 0.000000, 0.000000, 0.000000,16.972028,15.343303, 0.000000, 0.000000, 4.027519, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 8.190795,14.246775, 0.000000, 0.000000,27.622505,13.258521, 6.374010, 3.724014, 0.000000, 0.000000, 0.000000, 3.331106, 0.000000, 0.618375, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.621176, 0.000000,15.503703, 7.925451,10.438298, 1.967845, 0.000000, 5.859357, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,10.099830, 8.046064, 9.382834,SE.Total.SURVEY_LU1_2U33
68.675866,14.017124, 9.922593, 1.012100,86.726279,15.080902,16.176677, 6.127923, 9.487083, 4.829244, 2.035475,24.896410,34.706672, 3.356724,10.139610,38.859072,17.791351, 2.039316,24.389564,15.322357,37.722557,37.944064,54.576746,62.626867,18.748006, 8.525227,29.787051,25.815674,34.699185, 0.000000, 7.684480,14.874567, 3.499218,26.366554, 6.342616, 9.171696,38.260512,10.246741,17.693961, 0.000000, 0.000000, 0.000000,22.615578, 0.000000, 0.000000, 4.136176, 3.722366,21.644094, 7.027738, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.101987,10.930480,13.926110, 9.679772, 0.000000, 0.000000, 0.000000, 0.000000,16.836623, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.645161, 0.000000, 0.000000, 0.000000, 2.106414, 0.000000,SE.Total.SURVEY_LU1_2U34
50.120447, 1.343861, 0.000000, 4.955905,19.784701, 0.000000,11.396820,12.746273, 7.198536, 8.039631, 0.000000, 0.000000,99.536545, 2.237816, 0.000000,38.155897, 5.960206, 5.336348,83.486532, 7.876697, 8.880751,38.483694,15.198646,30.186018,52.824788,18.004101,16.801683,20.532923,14.757689, 7.194170, 7.948106, 0.000000,39.135089, 5.478804,50.746572,33.931975,37.521304,32.331519, 0.000000, 0.000000, 0.000000, 2.338609, 3.280564, 0.000000, 6.991995, 0.000000, 1.842309, 0.000000,21.407897, 0.000000,31.843178, 0.000000, 0.000000,35.484308, 4.090729, 4.694932, 0.000000, 0.000000, 0.000000,19.059620,18.617485, 0.000000, 0.000000,14.750864, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.048601, 0.000000, 0.000000, 0.000000,17.646991, 0.000000,SE.Total.SURVEY_LU1_2U35
 19.324966, 16.482204,  1.882355, 28.606892, 59.219403, 11.253485, 14.049816,  7.209274,  7.299583,  7.585278, 31.094169,  3.236877, 86.130758,  0.000000,  0.000000, 19.117508,  6.681688,  6.384240,100.170419,118.969587, 14.042954, 26.626203, 38.553267, 34.067855, 69.235630, 27.543577, 13.389608, 21.171022,  9.741891,  8.072114,  0.000000,  3.442287, 26.193349, 25.490000, 14.144730, 43.544437, 32.446817, 16.918933,  6.716215, 12.325011, 10.945759, 12.615497,  6.230205,  6.346465, 12.361796,  2.933134, 11.340820,  9.911985,  3.085718,  0.000000, 10.410970,  0.000000,  0.000000,  0.000000,  5.432990,  6.283277,  2.656036,  0.000000,  3.081167,  2.863867,  0.000000, 13.637243, 10.371828,  0.000000,  0.000000, 24.927347,  2.791967,  0.000000,  4.911408,  2.646735, 49.339343,  2.056176,  0.000000, 21.372320,  0.000000,  7.888028,SE.Total.SURVEY_LU1_2U36
77.120685,58.178323,53.627383,48.599667,64.425828,27.770314,25.913765,24.258734,16.978627,36.479337,49.628455,28.600434,95.798155, 6.642189,17.966481,61.525164,27.892905,26.962093,54.122576,58.191669,46.927203,58.731668,88.080728,92.385490,85.982377,65.938157,56.577672,73.919801,38.083674,13.801454,43.038095,25.776054,35.277762,50.239185,21.831629,80.491446,78.326075,58.368223,51.803720,36.851793,16.900237,49.244614,39.607573,26.606371,14.324624,12.813512,16.879375,21.359015, 0.000000, 5.523050,17.129799, 5.049194, 6.750322,14.452860, 5.769185, 3.358412,37.922979,21.992881,25.029096,18.785193,75.545142,55.208226,17.504550,25.415090,16.274302,18.132127,15.874045, 8.713668,28.444444, 2.616920,23.464968, 6.431572, 0.000000,37.938437,32.800689,24.469567,SE.Total.SURVEY_LU1_2U37
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,15.011486, 0.000000, 0.000000, 0.000000, 0.000000, 3.511742, 5.718114,87.139873, 0.000000, 0.000000, 2.535141, 0.000000, 0.000000,14.671542, 0.000000, 0.000000, 0.000000, 0.000000,18.681876, 3.487933, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.256218, 0.000000, 2.522359, 0.000000, 0.000000,32.690513, 0.000000, 0.000000, 2.613425, 3.597380, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 5.681715, 0.000000,14.233405, 0.000000,86.037952, 0.000000, 0.000000, 0.000000, 2.440608, 0.000000, 7.235798, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.031535, 0.000000, 0.000000, 0.000000, 6.982806, 0.000000, 2.182898, 0.000000, 9.210027, 6.023924, 0.000000,21.476174,28.075616, 0.000000,SE.Total.SURVEY_LU1_2U41
  8.413372,301.720591, 11.608187, 33.451144, 65.032756, 18.951743, 14.111016,  8.474480,  6.533456,  7.585581, 19.899984,  0.000000,161.942886,  0.000000,  0.000000, 22.892690,  5.070897, 28.370128,211.884659, 29.354429, 13.404809, 24.502098, 10.178638, 19.295330, 35.306888, 11.656732,  0.000000, 13.143971,  5.248520,  0.000000,  7.643824, 16.649431, 16.151280,  8.131166,  8.133790, 61.032085, 51.282706,  8.989471,  4.772666, 18.150853, 46.411277, 49.073238, 30.508990, 55.350710, 18.226174,  8.393425,  7.931602, 20.216142, 20.898456,  5.124127, 93.139997,  0.000000,  0.000000, 15.873817,  7.203836,  1.447542,100.464840, 26.320145, 13.031427,  5.895451, 26.973543,  0.000000, 23.782633, 64.326125,  9.440158,151.720287, 14.533512, 11.051375,  8.981429, 22.242410, 13.816297,  2.599186,  2.308841, 28.630404,  9.383806,280.566338,SE.Total.SURVEY_LU1_2U42
77.890406,52.652225,27.101567,41.875888,77.100703,28.707356,23.686564,21.940346,14.171683,33.508723,46.635751,24.880896,75.239929, 7.848717,16.087762,57.234459,26.748010,24.060965,47.260431,52.719541,42.444346,48.936808,71.757839,78.522504,82.859997,59.008019,49.700303,67.618272,32.665984,10.961113,44.150690,22.234886,34.077830,42.611208,13.860294,60.529576,51.207157,48.592420,51.318455,37.192017,13.818782,10.498507,18.272180,20.006897,15.226632,13.467071,13.751467,21.260742, 7.027738, 0.000000,14.683937, 5.049194, 0.000000,37.142042, 4.202088, 4.824007,23.637846,14.201920,19.391451,23.901293,57.930753,54.341293, 4.707794,15.213066,12.120121,15.073285,13.845484, 3.668708,27.199588, 2.616920,22.423365, 8.881479, 0.000000,21.465974,33.807919,14.195086,SE.Total.SURVEY_LC1_3A11
 0.000000,36.545922, 7.698829,27.321136, 0.000000, 3.167756, 0.000000, 0.000000, 0.000000, 3.650565, 0.000000,24.564625,11.692036, 0.000000, 2.813628,49.962795,17.212616, 0.000000, 5.671122, 0.000000, 7.776247, 0.000000,25.366055,24.348012, 5.190540, 8.671916,28.700410, 0.000000, 0.000000, 0.000000, 0.000000,19.136861, 0.000000, 0.000000, 0.000000, 9.728204,10.915143,14.770154, 2.256677, 0.000000, 8.828496, 0.000000, 0.000000, 0.000000, 0.000000, 3.662135, 6.029247, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.988218, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,SE.Total.SURVEY_LC1_3A12
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.788820,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.055207,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.745108,0.000000,4.849942,0.000000,1.967845,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,SE.Total.SURVEY_LC1_3A13
78.455236,15.685639,30.097664,30.439855,95.374636,27.126076,23.811031,21.210516,13.358710,22.510106,33.571249,24.488588,76.098373, 6.161605,13.008768,20.403825,17.916401,23.914759,23.086015,43.406572,47.255135,45.007875,62.634751,73.490717,78.640142,46.753934,41.683057,72.101090,37.046908, 7.415614,41.329091, 4.388205,22.169671,27.480847,19.436861,62.284631,57.078586,19.283893,26.592480, 2.640549,10.258002,27.640912,39.311361,20.894028, 0.000000, 9.602222,11.813588,24.979035,18.251861, 0.000000,22.630964, 0.000000, 0.000000, 8.979216, 5.711973, 0.000000,14.943397,13.926110,16.101649,30.042796,45.535096, 2.560286, 4.327990, 3.759272, 6.753778,21.241271, 9.929973, 7.227392, 7.023829, 0.000000, 9.153028, 4.450606, 0.000000,22.881767, 8.004384,11.480814,SE.Total.SURVEY_LC1_3A21
58.094945,57.571970,41.163946,18.841467,97.499875,27.251092,25.127293,19.420529,18.227564,35.937499,39.886622,28.535004,56.914434, 5.668655,14.651648,42.983203,18.195173,40.697060,46.602847,36.716377,45.941946,28.284926,52.388556,86.988800,52.668085,53.679326,43.437911,61.499645,37.758172, 9.363632,28.502605,15.721595,28.136764,29.143436,20.119888,70.770121,61.317402,38.537168,56.938091,17.443938,30.464436,37.780997,42.577677,33.264056,17.315457,15.623183,29.376008,19.858142,17.106078, 0.000000,13.434621, 0.000000, 0.000000,14.921961,23.741417,22.306885,34.935779,33.684037, 9.679772,31.382981,39.252423,11.072679,38.604548,34.569873,18.121445,23.964604,17.414243,11.039854,10.700338, 3.501301,13.913407, 9.754641, 4.236553,50.421048,44.160266,45.105636,SE.Total.SURVEY_LC1_3A22
 0.000000, 0.000000, 0.000000, 0.000000, 5.911523, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.106956, 0.000000, 0.000000,24.775193, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,SE.Total.SURVEY_LC1_3A2x
 0.000000, 2.736500,15.957339, 3.921571,17.738300, 0.000000, 0.000000, 3.929895, 8.394504, 0.000000, 0.000000, 0.000000,83.959767, 0.000000, 0.000000, 3.969301, 0.000000, 1.040424,12.473215, 7.857275, 5.966859, 0.000000, 7.888045,11.768510, 2.492676, 0.000000,11.447602, 5.755725, 3.517677, 3.390336, 0.000000, 0.000000, 7.081749, 0.000000, 2.308841,22.813155, 6.205427, 0.000000, 5.915480, 7.634062, 6.768203, 5.752617, 9.360750, 7.816381, 6.572615, 3.975619, 4.865690, 7.304258, 8.173442, 0.000000, 3.811030, 0.000000, 0.000000, 7.818176, 6.018228, 6.263991, 0.000000, 3.439151, 1.629717, 0.000000,10.991005, 6.866530,10.343936, 9.809869, 2.186637, 0.000000, 3.517677, 7.865427, 6.365855, 0.000000, 0.000000, 3.254862, 2.308841,10.883201,12.951259,13.295346,SE.Total.SURVEY_LC1_3A30
 0.000000, 0.000000, 0.000000, 3.650077, 0.000000, 4.530722, 0.000000, 2.543024, 0.000000, 0.000000, 0.000000, 0.000000,46.742032, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,18.989363, 4.220360, 1.629717,10.940158, 0.000000, 0.000000,10.343936, 0.000000, 0.000000, 8.182265, 0.000000, 0.000000, 0.000000, 0.000000, 3.770119, 6.603627, 4.579106,18.027671, 0.000000, 9.382834,22.048642,16.076544,21.127115,17.276834,45.088703,25.490691,27.679456,16.121111,13.838592,37.326832,41.050038, 0.000000,74.055035, 0.000000, 0.000000,27.251291,23.467598,37.839559,70.519356,25.397743,25.329006,53.653562,38.311631,21.789290,51.036802,14.455352,16.259706,27.252097,17.851846,10.009670,28.185069, 0.000000,16.462807,17.696349,11.932811,91.837390,57.586696,67.436860,SE.Total.SURVEY_LC1_3B11
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.256677, 3.679727, 0.000000, 0.000000, 0.000000, 4.530722, 0.000000, 3.580928, 1.842309, 5.172782, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.270280, 5.907853, 0.000000, 0.000000, 0.000000,10.149954, 0.000000, 0.000000,14.571280, 2.780782, 2.252380, 0.000000, 0.000000, 0.000000, 4.695011, 0.000000, 0.000000, 4.768993, 2.308841,10.623834, 0.000000, 0.000000,SE.Total.SURVEY_LC1_3B12
 0.000000, 0.000000, 0.000000, 0.000000,18.390704, 0.000000, 0.000000, 0.000000, 0.000000, 5.172782,10.596048, 0.000000,15.705575, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,28.929069, 0.000000, 1.658083, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.864399, 5.900845, 3.965395,10.143808, 0.000000, 0.000000,16.610005,10.241891, 7.921590,12.100712,35.918325,10.237553,15.337403,16.701022,10.206741,28.576526,28.410470, 0.000000,49.662746, 0.000000, 0.000000,12.063402,15.689302,25.287615,52.277806,10.714978, 8.370748,37.313378,38.324841,17.493254,31.997096,12.360423,14.348314,19.726602,17.135128, 7.764537,22.840544, 0.000000,12.162045,13.938175, 6.808220,46.634331,44.537812,40.210650,SE.Total.SURVEY_LC1_3B13
 0.0000000, 0.0000000, 0.0000000, 0.0000000,12.5545271, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000,22.4792111, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000,15.5151108, 2.4127155, 0.0000000,10.1499541, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 7.1133529, 4.5515971, 0.9979904, 3.9215708, 0.0000000, 0.0000000, 3.7087283, 6.2554900, 8.6421688,18.3063787, 0.0000000, 0.0000000,69.8090813, 0.0000000, 0.0000000, 9.6223492, 9.4062605,15.8859955,31.0323830, 8.0095085, 8.3520298,41.9397181,37.8251020, 0.0000000,14.6119657, 8.2453855, 7.1268302, 8.3821120, 7.0654218, 3.9532088, 6.5076726, 0.0000000, 5.4862793, 3.4952384, 3.9880880,40.2690260,14.5959956,16.0593019,SE.Total.SURVEY_LC1_3B14
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.394093, 0.000000, 3.901992, 2.654780, 4.752122, 6.617968, 0.000000, 6.400332, 6.874503, 5.984075, 4.487688,20.801228, 6.985911, 0.000000, 3.830957, 0.000000, 0.000000, 4.184987, 7.332475,12.005424,10.978161, 4.220360, 3.307105,10.149954, 0.000000, 4.826414,15.743787, 0.000000, 3.756201, 0.000000, 4.950430, 2.307016, 0.000000, 0.000000, 4.143146, 8.210887, 3.260730,14.402419,17.912733,13.256186,SE.Total.SURVEY_LC1_3B15
 0.000000, 0.000000, 0.000000, 3.924897,18.390704, 6.400332, 3.979976, 0.000000, 1.842309, 5.172782, 0.000000, 0.000000,38.390836, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,15.765979, 4.244820, 0.000000, 0.000000,17.524791, 0.000000,10.528757, 3.403087, 0.000000, 0.000000, 0.000000, 0.000000, 4.612308, 0.000000, 7.729269, 7.913384, 5.592246,26.934288,11.369334,13.256186,15.049796,14.232450,22.220671,25.284393,86.207977,38.059931,21.819163,15.083567,14.996040,23.834750,30.585708, 0.000000,79.491772, 0.000000, 0.000000,15.356368,12.453643,25.403140,58.608421,11.463192,19.723312,72.329649,90.668410,24.327070,31.139116,20.341549,17.325108,21.989650, 9.171123, 9.673290,16.419041, 0.000000,18.841831,12.520891, 8.451716,51.492057,65.077783,35.661041,SE.Total.SURVEY_LC1_3B16
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.543024, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,10.978161, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.198086, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.863272, 0.000000, 5.551758, 2.561024, 0.000000, 4.530722, 5.432808, 4.201532, 6.124418,12.512269, 0.000000, 0.000000,45.702577, 0.000000, 0.000000, 0.000000, 5.929265,14.742886,32.904060, 5.916721, 6.259916,26.636219,26.643881, 6.807689, 0.000000, 8.253760, 8.914735,14.015162, 6.213911, 2.237786, 0.000000, 0.000000, 0.000000, 0.000000, 3.309485,26.770704,27.880079,20.897397,SE.Total.SURVEY_LC1_3B18
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.188694, 0.000000, 1.750894, 0.000000, 4.898298, 4.510915, 5.232954, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,16.512905, 0.000000, 0.000000, 0.000000, 0.000000, 6.058549, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.967845, 2.160060, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.770119, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,SE.Total.SURVEY_LC1_3B19
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,10.141611, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.254862, 0.000000,10.319712, 0.000000, 0.000000, 5.914722, 5.252239, 1.363952, 0.000000,17.717908,14.176911, 6.562127, 0.000000, 1.842309, 7.304258, 6.985911, 0.000000,22.189035, 0.000000, 0.000000,10.568254, 0.000000, 0.000000,15.515111, 7.936175, 6.066709,36.557548,39.070396,14.172768,26.875763, 5.866581, 4.340125,14.027443, 0.000000, 2.474010, 8.083488, 0.000000, 3.792641, 3.254862, 0.000000,22.724663, 0.000000, 0.000000,SE.Total.SURVEY_LC1_3B21
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,15.705575, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.323551, 0.000000, 0.000000, 0.000000,10.343936, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 5.360543, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 9.639184, 5.397822, 0.000000, 1.017184,21.654662,15.503154, 7.380042, 0.000000, 6.042279,15.327929,19.402079, 0.000000,22.189035, 0.000000, 0.000000,13.155493, 0.000000, 8.465137,32.742584,13.680385, 8.687335,26.947238,20.212176,15.607314,41.452467, 2.804926, 8.081542, 8.382112,19.384952, 0.000000,17.142831, 0.000000, 8.490181, 0.000000, 5.616718,27.295723,24.772935,13.256186,SE.Total.SURVEY_LC1_3B22
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.256677, 0.000000, 4.535062, 5.764140,13.356424, 4.530722, 7.658455, 0.000000, 5.066533, 0.000000, 9.859631, 0.000000, 0.000000, 0.000000, 0.000000, 7.962945, 0.000000, 0.000000, 0.000000, 2.412716, 0.000000,20.217667, 0.000000, 6.807689,10.343936, 2.780782, 3.051859, 5.859357, 4.847739, 0.000000,10.377574, 0.000000, 0.000000, 0.000000, 2.296904,20.448755, 0.000000, 0.000000,SE.Total.SURVEY_LC1_3B23
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,15.705575, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.188694, 3.804532, 5.023297, 6.770484, 4.898298, 9.031389, 0.000000, 2.543024, 2.602535,11.685942, 3.331106, 0.000000,38.889233, 0.000000, 0.000000, 5.716365, 0.000000, 0.000000,10.978161, 2.455411, 2.323551, 0.000000, 0.000000, 0.000000, 1.980130, 1.967845, 3.078839, 0.000000, 0.000000, 0.000000, 6.624361, 0.000000, 0.000000, 0.000000, 4.545301,10.143808, 0.000000, 0.000000,SE.Total.SURVEY_LC1_3B31
