DE1.No,DE2.No,DE3.No,DE4.No,DE5.No,DE6.No,DE7.No,DE8.No,DE9.No,DEA.No,DEB.No,DEC.No,DED.No,DEE.No,DEF.No,DEG.No,DE1.Yes,DE2.Yes,DE3.Yes,DE4.Yes,DE5.Yes,DE6.Yes,DE7.Yes,DE8.Yes,DE9.Yes,DEA.Yes,DEB.Yes,DEC.Yes,DED.Yes,DEE.Yes,DEF.Yes,DEG.Yes,variable
No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,flag_two
 97.049744,134.896073, 28.694081,101.720702,  5.885369, 16.290434, 66.411166, 51.147287,100.543119,153.994583, 58.208897, 22.588761, 52.553260, 86.446069, 67.703590, 39.238046, 80.682379, 76.795163,  2.702056, 26.013809,  0.000000,  0.000000, 40.305330, 35.443543, 72.105544,112.721615, 30.405437, 16.858492, 30.211531, 56.895838, 46.227208, 49.701485,SE.Total.SURVEY_LU1_2U31
 0.000000,26.804284,18.755324,49.205713, 2.215911, 0.000000, 5.155900, 5.693469, 0.000000,15.165957, 0.000000, 0.000000,21.307720,16.588436,18.682470, 0.000000, 6.948121, 4.745989, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,14.666005, 3.534890, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,SE.Total.SURVEY_LU1_2U32
16.924286, 3.366842, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,15.299845,22.879395, 4.027519, 0.000000, 0.000000, 0.000000, 0.000000, 8.190795,31.080112,15.536439, 0.000000, 0.618375, 0.000000, 0.000000, 0.000000, 0.000000,15.588233,14.490525, 0.000000, 0.000000, 0.000000,10.099830, 8.046064, 9.382834,SE.Total.SURVEY_LU1_2U33
70.797857,90.363637,24.896410,34.706672, 3.356724,10.139610,42.786896,24.389564,77.949593,76.811517,35.539902,14.874567,27.343528, 9.171696,38.260512,10.246741,17.693961,32.562006, 0.000000, 0.000000, 0.000000, 0.000000, 2.101987,10.930480,16.959791,16.836623, 0.000000, 0.000000, 2.645161, 0.000000, 2.106414, 0.000000,SE.Total.SURVEY_LU1_2U34
50.382797,28.288583, 0.000000,99.536545, 2.237816, 0.000000,38.985551,83.486532,43.045367,68.772807,18.240555, 0.000000,64.317860,33.931975,37.521304,32.331519, 2.338609,22.832920, 0.000000,31.843178, 0.000000, 0.000000,36.026554, 0.000000,26.643571,14.750864, 0.000000, 0.000000, 2.048601, 0.000000,17.646991, 0.000000,SE.Total.SURVEY_LU1_2U35
 38.301630, 70.431650,  3.236877, 86.130758,  0.000000,  0.000000, 21.233996,100.170419,128.632330, 85.675747, 12.651619,  3.442287, 39.190624, 43.544437, 32.446817, 16.918933, 21.816825, 21.837895,  0.000000, 10.410970,  0.000000,  0.000000,  8.306440,  2.656036,  4.206581, 30.247675,  5.649514,  2.646735, 49.382169, 21.372320,  0.000000,  7.888028,SE.Total.SURVEY_LU1_2U36
120.706839,101.310841, 28.600434, 95.798155,  6.642189, 17.966481, 72.734547, 54.122576,129.599600,170.120717, 59.102656, 25.776054, 65.154557, 80.491446, 78.326075, 58.368223, 82.172562, 58.199318,  5.523050, 17.129799,  5.049194,  6.750322, 15.920037, 37.922979, 84.676410, 67.778398, 33.719426,  2.616920, 24.330430, 37.938437, 32.800689, 24.469567,SE.Total.SURVEY_LU1_2U37
 0.000000,15.416778, 5.718114,87.139873, 0.000000, 0.000000, 2.535141,14.671542, 0.000000,19.004688, 4.256218, 0.000000, 2.522359,32.690513, 0.000000, 0.000000, 4.446474,15.325525, 0.000000,86.037952, 0.000000, 0.000000, 2.440608, 7.235798, 0.000000, 2.031535, 7.316052, 0.000000,11.005102,21.476174,28.075616, 0.000000,SE.Total.SURVEY_LU1_2U41
303.907600, 73.181979,  0.000000,161.942886,  0.000000,  0.000000, 36.805616,211.884659, 41.777133, 43.903638,  9.272271, 16.649431, 19.827714, 61.032085, 51.282706,  8.989471, 70.102932, 72.838799,  5.124127, 93.139997,  0.000000,  0.000000, 17.491961,100.464840, 40.310005,166.768181, 20.347529, 22.242410, 14.246985, 28.630404,  9.383806,280.566338,SE.Total.SURVEY_LU1_2U42
106.429587,106.346731, 24.880896, 75.239929,  7.848717, 16.087762, 67.603028, 47.260431,110.112992,153.479184, 56.004428, 22.234886, 56.294949, 60.529576, 51.207157, 48.592420, 65.711547, 42.870409,  0.000000, 14.683937,  5.049194,  0.000000, 37.688989, 23.637846, 67.119050, 59.838768, 30.740436,  2.616920, 24.118208, 21.465974, 33.807919, 14.195086,SE.Total.SURVEY_LC1_3A11
46.274408, 4.833353,24.564625,11.692036, 0.000000, 2.813628,52.844631, 5.671122,26.531242,38.970284, 0.000000,19.136861, 0.000000, 9.728204,10.915143,14.770154, 9.112350, 7.054293, 0.000000, 0.000000, 0.000000, 0.000000, 3.988218, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,SE.Total.SURVEY_LC1_3A12
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.788820,0.000000,0.000000,0.000000,5.055207,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.745108,5.233962,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,SE.Total.SURVEY_LC1_3A13
 90.739834,112.521932, 24.488588, 76.098373,  6.161605, 13.008768, 36.183273, 23.086015,100.329453,143.899730, 55.996058,  4.388205, 40.304873, 62.284631, 57.078586, 19.283893, 39.791696, 56.309765,  0.000000, 22.630964,  0.000000,  0.000000, 10.642037, 14.943397, 58.559493, 23.156507, 14.148277,  0.000000, 10.177711, 22.881767,  8.004384, 11.480814,SE.Total.SURVEY_LC1_3A21
 93.482757,120.299942, 28.535004, 56.914434,  5.668655, 14.651648, 61.926333, 46.602847, 83.686036,137.446379, 48.226089, 15.721595, 45.230822, 70.770121, 61.317402, 38.537168, 76.822671, 70.803802,  0.000000, 13.434621,  0.000000,  0.000000, 35.831787, 34.935779, 61.269540, 60.915355, 23.229969,  3.501301, 17.512404, 50.421048, 44.160266, 45.105636,SE.Total.SURVEY_LC1_3A22
 0.000000, 5.911523, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,25.113289, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,SE.Total.SURVEY_LC1_3A2x
16.658445,20.013972, 0.000000,83.959767, 0.000000, 0.000000, 4.103392,12.473215,12.631763,17.575188, 4.885533, 0.000000, 7.448618,22.813155, 6.205427, 0.000000,13.121470,18.749841, 0.000000, 3.811030, 0.000000, 0.000000,11.686768, 0.000000,11.631248,15.973765,10.712754, 0.000000, 3.990598,10.883201,12.951259,13.295346,SE.Total.SURVEY_LC1_3A30
 3.650077, 5.195615, 0.000000,46.742032, 0.000000, 0.000000, 0.000000,18.989363,11.838686,13.188877, 0.000000, 0.000000, 8.876367,18.027671, 0.000000, 9.382834,38.593288,83.538695, 0.000000,74.055035, 0.000000, 0.000000,52.203384,70.519356,75.053912,65.540372,34.832169, 0.000000,26.955088,91.837390,57.586696,67.436860,SE.Total.SURVEY_LC1_3B11
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.316594, 7.968830, 0.000000, 0.000000, 0.000000, 0.000000, 7.289583, 0.000000,10.149954,15.004272, 4.695011, 0.000000, 5.298494,10.623834, 0.000000, 0.000000,SE.Total.SURVEY_LC1_3B12
 0.000000,21.846096, 0.000000,15.705575, 0.000000, 0.000000, 0.000000,28.929069, 1.658083, 0.000000, 0.000000, 0.000000, 8.091842,10.143808, 0.000000, 0.000000,24.289245,60.307909, 0.000000,49.662746, 0.000000, 0.000000,32.111421,52.277806,55.190233,45.580929,29.590388, 0.000000,19.711417,46.634331,44.537812,40.210650,SE.Total.SURVEY_LC1_3B13
 0.000000,12.554527, 0.000000,22.479211, 0.000000, 0.000000, 0.000000,15.515111,10.432774, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 9.364376,21.510379, 0.000000,69.809081, 0.000000, 0.000000,20.819034,31.032383,57.650559,20.063585,10.387389, 0.000000, 7.630255,40.269026,14.595996,16.059302,SE.Total.SURVEY_LC1_3B14
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.394093, 0.000000, 9.415602,25.013309, 0.000000, 3.830957, 0.000000, 0.000000,14.676836,10.978161,11.479109,16.889942, 5.461601, 0.000000, 9.757904,14.402419,17.912733,13.256186,SE.Total.SURVEY_LC1_3B15
  3.924897, 20.619753,  0.000000, 38.390836,  0.000000,  0.000000,  0.000000, 15.765979, 18.031550, 11.065067,  4.612308,  0.000000, 12.395017, 26.934288, 11.369334, 13.256186, 39.523635,106.359887,  0.000000, 79.491772,  0.000000,  0.000000, 32.190538, 58.608421,118.206398, 52.525552, 21.148687,  0.000000, 24.149923, 51.492057, 65.077783, 35.661041,SE.Total.SURVEY_LC1_3B16
 0.000000, 2.543024, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,10.978161, 0.000000, 2.198086, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 7.232270,16.179033, 0.000000,45.702577, 0.000000, 0.000000,15.890528,32.904060,38.646846,19.757694, 6.604573, 0.000000, 3.309485,26.770704,27.880079,20.897397,SE.Total.SURVEY_LC1_3B18
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.637774, 8.469090, 0.000000,16.512905, 0.000000, 0.000000, 6.058549, 0.000000, 0.000000, 2.922033, 0.000000, 0.000000, 3.770119, 0.000000, 0.000000, 0.000000,SE.Total.SURVEY_LC1_3B19
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,10.141611, 0.000000, 0.000000, 0.000000, 3.254862,10.319712, 0.000000, 0.000000, 8.026850,25.758879, 0.000000,22.189035, 0.000000, 0.000000,10.568254,15.515111,54.431039,34.251958, 8.453609, 0.000000, 4.997825,22.724663, 0.000000, 0.000000,SE.Total.SURVEY_LC1_3B21
 0.000000, 0.000000, 0.000000,15.705575, 0.000000, 0.000000, 0.000000, 0.000000, 2.323551,10.343936, 0.000000, 0.000000, 5.360543, 0.000000, 0.000000, 0.000000,11.094369,37.571697, 0.000000,22.189035, 0.000000, 0.000000,15.643706,32.742584,37.380589,45.883918,25.877655, 0.000000,10.179917,27.295723,24.772935,13.256186,SE.Total.SURVEY_LC1_3B22
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 7.673636,19.505269, 0.000000, 0.000000, 0.000000, 0.000000, 7.962945, 0.000000,20.361121,14.308050,11.454022, 0.000000, 2.296904,20.448755, 0.000000, 0.000000,SE.Total.SURVEY_LC1_3B23
 0.000000, 0.000000, 0.000000,15.705575, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 9.783415,16.323510, 0.000000,38.889233, 0.000000, 0.000000, 5.716365,10.978161, 3.380523, 4.156029, 6.624361, 0.000000, 4.545301,10.143808, 0.000000, 0.000000,SE.Total.SURVEY_LC1_3B31
 0.000000, 4.890966, 0.000000,27.414645, 0.000000, 0.000000, 0.000000,34.567491, 4.783228,16.685697, 0.000000, 0.000000, 6.434758,28.915918,13.912867,24.468205,27.485507,71.718152, 0.000000,58.588162, 0.000000, 0.000000,30.114878,57.576709,36.387855,33.854461,26.270028, 0.000000,29.530969,57.168125,36.809193,48.049240,SE.Total.SURVEY_LC1_3B32
 0.000000,12.554527, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,15.339690,28.734606, 0.000000, 0.000000, 0.000000, 0.000000, 7.320605,11.326934, 1.629717, 0.000000, 5.201040, 0.000000, 3.770119,14.336019, 0.000000, 0.000000,SE.Total.SURVEY_LC1_3B33
 0.000000,12.688982, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,22.114038,54.926030, 0.000000, 0.000000, 0.000000, 0.000000, 5.903235, 0.000000,28.736524, 9.868790, 8.242687, 0.000000, 7.569206, 0.000000, 0.000000, 0.000000,SE.Total.SURVEY_LC1_3B35
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.842309,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,SE.Total.SURVEY_LC1_3B36
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.264873, 8.377131, 0.000000,15.623809, 0.000000, 0.000000, 6.090327, 0.000000, 0.000000, 6.180978, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 9.102263,SE.Total.SURVEY_LC1_3B37
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,10.978161, 0.000000, 0.000000, 0.000000, 0.000000, 5.067717, 0.000000, 0.000000, 0.000000, 7.444230,26.584547, 0.000000,27.148933, 0.000000, 0.000000,11.249700,30.960991,20.938436,11.131940, 3.517677, 0.000000, 6.026120,20.691210, 4.416953,23.152276,SE.Total.SURVEY_LC1_3B41
 0.000000, 0.000000, 0.000000,15.964301, 0.000000, 0.000000, 0.000000, 0.000000, 2.297390, 1.967845, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,11.843179,14.985516, 0.000000, 0.000000, 0.000000, 0.000000, 9.723739, 0.000000,18.448100,16.915649,10.861641, 0.000000, 3.990598,10.143808, 8.046064, 9.102263,SE.Total.SURVEY_LC1_3B43
 1.592783, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,10.150542, 4.977881, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.188807, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.236735, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,SE.Total.SURVEY_LC1_3B44
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.501768, 7.434374, 0.000000, 0.000000, 0.000000, 0.000000, 5.681469, 0.000000, 1.629717,14.924603, 0.000000, 0.000000, 0.000000, 0.000000, 8.046064, 0.000000,SE.Total.SURVEY_LC1_3B45
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,15.192429,32.706985, 0.000000, 0.000000, 0.000000, 0.000000, 9.426677,10.978161,10.276702, 5.236545, 3.517677, 0.000000, 6.433175, 0.000000,12.197181, 0.000000,SE.Total.SURVEY_LC1_3B51
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 8.813654,26.746941, 0.000000,22.073515, 0.000000, 0.000000, 3.969301, 0.000000, 1.658083, 0.000000, 2.297005, 0.000000, 6.708457,14.373854, 0.000000,16.163071,SE.Total.SURVEY_LC1_3B52
 3.921571, 4.530722, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.255074, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,33.921334,74.915250, 0.000000,27.109911, 0.000000, 0.000000,13.946657,21.912366,15.459129,21.009334,15.630465, 0.000000,13.996099,14.423802,29.649252, 9.102263,SE.Total.SURVEY_LC1_3B53
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 5.449771, 0.000000, 0.000000,16.165253, 0.000000, 0.000000, 4.143057,10.978161,10.441464, 0.000000, 3.517677, 0.000000, 3.495238, 0.000000, 0.000000, 0.000000,SE.Total.SURVEY_LC1_3B54
 0.000000,12.708517, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,34.084424, 6.091667, 0.000000, 0.000000, 0.000000,10.143808, 8.011455, 0.000000,19.815582,57.582399, 0.000000,47.253114, 0.000000, 0.000000,14.720840, 2.801325,26.980227,19.640356,12.059085, 0.000000,12.795670,10.359426,33.265033,22.852660,SE.Total.SURVEY_LC1_3B55
27.528316, 0.000000, 0.000000, 3.198870, 0.000000, 0.000000, 0.000000, 0.000000, 6.572865, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,39.441229, 9.083400, 0.000000, 3.312466, 0.000000, 0.000000, 2.440608, 1.933561,50.596355,10.608426, 5.774051,14.334208, 2.076456, 0.000000, 9.167725, 0.000000,SE.Total.SURVEY_LC1_3B71
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,11.905004, 5.436381, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 7.343061, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,SE.Total.SURVEY_LC1_3B72
14.164063, 0.000000, 0.000000, 3.090167, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,17.044195, 6.669731, 0.000000, 0.000000, 0.000000, 0.000000, 2.489230, 0.000000, 0.000000,19.539310,10.162079, 3.726000, 2.002294, 0.000000, 0.000000, 0.000000,SE.Total.SURVEY_LC1_3B73
10.159167, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,20.796809, 8.092146, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.252380, 7.990723, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,SE.Total.SURVEY_LC1_3B74
 0.000000, 5.413516, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.078123, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,21.881430, 5.172782, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.621176, 7.649060, 4.358212, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,SE.Total.SURVEY_LC1_3B75
13.365716, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 5.193522, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,33.109191,11.093055, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,46.923191, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,SE.Total.SURVEY_LC1_3B82
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 7.133713,10.175453, 4.801400, 0.000000, 0.000000, 0.000000, 0.000000, 8.707208, 0.000000, 5.157728, 6.985911, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,11.396360, 7.066630, 3.499377, 0.000000, 2.365445, 0.000000, 9.147818, 0.000000,SE.Total.SURVEY_LC1_3B83
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.827507, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,10.088970, 0.000000, 2.237786, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,SE.Total.SURVEY_LC1_3B84
 41.01884, 90.88004,  0.00000,181.50340,  0.00000,  0.00000, 42.35727,157.58494,136.26134, 66.81285, 31.92908,  0.00000, 51.87992,142.00052, 95.95816,105.59091,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,SE.Total.SURVEY_LC1_3Bx1
41.539202, 8.566734, 0.000000, 0.000000, 0.000000, 0.000000, 4.103627,15.515111,11.294447, 9.973433,46.083240, 3.742075, 7.936946,17.640568, 8.046064, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,SE.Total.SURVEY_LC1_3Bx2
0.000000,3.082882,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.263830,0.000000,0.000000,0.000000,0.000000,8.046064,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,SE.Total.SURVEY_LC1_3Bxx
451.734164,535.652349, 11.894968,231.674800,  2.237816,  9.947690,197.812772,297.360824,243.303855,373.933624,344.785736, 43.566279,121.078487,282.808268, 47.731099,454.365791,178.446841,611.708924, 13.516704,248.469021,  0.000000,  0.000000,257.159656,166.292572,348.676437,419.074539, 27.610353, 57.943972,132.385434,421.666706, 27.872175,398.275014,SE.Total.SURVEY_LC1_3C10
301.7161,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,SE.Total.SURVEY_LC1_3C1x
219.210763,541.884256,  0.000000,142.293663,  0.000000,  0.000000, 56.728866,133.741917,201.877321,278.499667,412.599870, 29.078412,150.229866,  9.265529, 17.879523,387.523686,362.511467,460.184814,  0.000000, 78.457126,  0.000000,  0.000000, 45.922354,  0.000000,153.963472,352.253111, 19.699544, 16.807606,101.472491,206.042868,  7.587677,282.960861,SE.Total.SURVEY_LC1_3C21
 69.542376,454.234170, 13.366756,409.924667,  0.000000,  0.000000,  0.000000,274.668547,123.397614, 34.293587,280.266777,  0.000000, 90.556585,392.699061,  8.907309,  5.140805,  0.000000,271.166642, 13.366756,393.114590,  0.000000,  0.000000,  0.000000,152.972268,197.244747, 77.394799,  0.000000, 16.649431,  1.381166,324.126106,  0.000000,303.460587,SE.Total.SURVEY_LC1_3C22
 93.666335, 29.273253,  0.000000, 18.680343,  0.000000,  0.000000, 31.266536,141.188268, 52.242969,  7.965916,  0.000000,  0.000000, 84.476208,  0.000000,  9.477917,  4.194360, 41.674628,369.841476,  0.000000, 82.634438,  0.000000,  0.000000, 20.223839,  0.000000, 73.710852, 42.843175,  0.000000, 16.807606,  2.076317,  0.000000,  9.526345,282.960861,SE.Total.SURVEY_LC1_3C23
456.323484, 65.648137,  0.000000,114.544412,  0.000000,  0.000000,135.659394, 44.643030,  3.885171, 33.522303,  0.000000,  0.000000, 67.713671, 13.492088, 11.081245,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,SE.Total.SURVEY_LC1_3C2x
135.501901, 78.471727,  0.000000,  0.000000,  0.000000,  0.000000, 40.444452,  1.407319, 73.736318,224.924391,  0.000000,  0.000000, 70.629384,  0.000000,  5.917351,  6.842636,104.274578, 82.609018,  0.000000,111.924339,  0.000000,  0.000000,184.984827,  0.000000,156.866371,167.758979,259.091628, 23.803154, 69.196863,  0.000000,  5.799945,283.014566,SE.Total.SURVEY_LC1_3C31
 44.084626,276.335722,  9.871400,163.424434,  0.000000,  0.000000, 35.161426, 78.652397,110.384262,  9.652859,  4.080193,  0.000000, 72.667060, 22.702808,  6.792059,  0.000000,304.737086, 56.920002, 15.340206,237.819943,  0.000000,  0.000000,165.597302, 78.935817,127.238515, 68.781806,  7.721410, 16.807606, 65.933648,324.410461,  7.549445,  0.000000,SE.Total.SURVEY_LC1_3C32
 80.39777, 39.40283,  0.00000, 80.58491,  0.00000,  0.00000, 30.10471,132.67916, 40.08055, 67.47569,  0.00000,  0.00000, 73.79307,  0.00000, 11.52316,  0.00000, 94.14340, 88.61079,  0.00000, 78.65865,  0.00000,  0.00000,160.45179,  0.00000,122.45355, 46.63072,259.09163, 23.39941,  0.00000,197.05658, 11.53396,517.08959,SE.Total.SURVEY_LC1_3C33
419.622498, 65.177124,  0.000000,178.841774,  0.000000,  0.000000, 66.665509, 42.170545,  5.942056,  0.000000,  0.000000,  0.000000, 49.432788, 14.938366,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,SE.Total.SURVEY_LC1_3C3x
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SE.Total.SURVEY_LC1_3Cxx
 11.661544, 11.177958,  0.000000,  0.000000,  0.000000,  0.000000, 20.216526, 42.500740,  6.176220,  0.000000,  0.000000,  0.000000,  0.000000,  1.475617,  7.935449, 14.745507, 37.555965, 23.019045,  0.000000,  3.811030,  0.000000,  0.000000, 20.506774,  1.992370,  2.850740,129.259331, 10.284798,  0.000000,  0.000000,  0.000000,  5.559963,287.764782,SE.Total.SURVEY_LC1_3D10
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.251883,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,SE.Total.SURVEY_LC1_3D1x
56.998332,25.189346, 0.000000,23.257740, 0.000000, 0.000000, 0.000000,41.616241,12.227836,14.656126,10.418230, 0.000000, 0.000000, 5.373144,24.175143, 5.397143, 8.322592, 8.911756, 0.000000, 0.000000, 0.000000, 0.000000, 9.868526, 2.421352, 4.331910, 3.053232,11.165585,17.673510, 3.753610,22.509203, 0.000000, 0.000000,SE.Total.SURVEY_LC1_3D20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SE.Total.SURVEY_LC1_3D2x
