HU11.No,HU12.No,HU21.No,HU22.No,HU23.No,HU31.No,HU32.No,HU33.No,HU11.Yes,HU12.Yes,HU21.Yes,HU22.Yes,HU23.Yes,HU31.Yes,HU32.Yes,HU33.Yes,variable
No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,flag_two
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.682610,0.000000,0.000000,0.000000,0.000000,8.767872,0.000000,4.038527,Total.SURVEY_LU1_3U224
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.990744,8.760468,0.000000,0.000000,0.000000,7.988589,4.427882,Total.SURVEY_LU1_3U225
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.816117,23.501996, 4.888802,17.784827, 3.989823, 4.034139, 0.000000, 8.057338,Total.SURVEY_LU1_3U226
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.249436,3.948752,0.000000,0.000000,0.000000,0.000000,4.012540,Total.SURVEY_LU1_3U227
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 8.600208,13.261435,28.613488,11.758695,34.343896, 4.034139,50.905463,16.958567,Total.SURVEY_LU1_3U311
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 76.14949,191.14332,255.24138,331.18078,200.03137,242.54717,369.07027,301.30584,Total.SURVEY_LU1_3U312
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,15.395925,84.808053,31.191184, 8.536338,32.462333,13.057305,36.804158,53.268277,Total.SURVEY_LU1_3U313
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.778802,8.330612,0.000000,8.374671,4.268824,0.000000,8.192846,3.950895,Total.SURVEY_LU1_3U314
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.191966,0.000000,Total.SURVEY_LU1_3U315
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.784092,11.998381,25.487397, 0.000000,10.222167,17.203451,38.671893,26.228240,Total.SURVEY_LU1_3U317
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.997453,26.631384,10.662989,69.243973,26.099985,Total.SURVEY_LU1_3U318
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 8.180647, 8.263152, 8.946122, 3.945867, 9.206801,14.139219, 4.427882,Total.SURVEY_LU1_3U319
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,11.951616,21.691005,13.966886,21.200125, 8.250597,27.378225,50.340791,24.390334,Total.SURVEY_LU1_3U321
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.016893,23.933937, 5.087667, 3.989823, 8.130334,12.240039,22.484909,Total.SURVEY_LU1_3U322
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 9.663386, 8.557758,11.957097,16.500749, 8.529426, 7.913409,26.296325, 3.934766,Total.SURVEY_LU1_3U330
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,15.798226,29.033146, 4.391486,11.836583, 4.352534, 3.956705,19.963467, 8.025080,Total.SURVEY_LU1_3U341
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.990744,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Total.SURVEY_LU1_3U342
 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,36.64362,64.30990,80.46200,26.46526,34.94797,16.82261,43.50641,40.79331,Total.SURVEY_LU1_3U350
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 23.71079, 47.74233,349.85847,109.11083,354.13625, 99.71233, 65.57014,110.99905,Total.SURVEY_LU1_3U361
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,11.359099, 8.257831, 7.992359,31.624422,16.401399,29.206575, 4.190545,37.682304,Total.SURVEY_LU1_3U362
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,118.7086,456.6458,412.2442,411.1569,381.8944,658.0045,380.8419,561.7404,Total.SURVEY_LU1_3U370
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,19.032025,33.517454,10.503010, 0.000000, 8.339023, 0.000000, 3.934766,Total.SURVEY_LU1_3U411
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.445951,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Total.SURVEY_LU1_3U412
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.136678,7.839130,3.913089,4.697814,0.000000,3.934766,Total.SURVEY_LU1_3U413
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.688104,41.175603, 9.991142,16.532448,19.797710, 0.000000,19.406353,61.344713,Total.SURVEY_LU1_3U414
  0.000000,  3.912483,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  4.427882,  3.710834, 32.062219,101.323619, 55.840130,110.088296,271.829663, 89.718176,101.023173,Total.SURVEY_LU1_3U415
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  3.861248,  0.000000,  0.000000, 42.811174,340.281226,779.431503,581.480892,658.240038,951.483908,969.625415,716.142786,Total.SURVEY_LU1_3U420
   11.97217,  475.12945, 1728.38011,  721.74708,  979.18168, 1018.33544, 2798.65882, 3595.85110,  189.78098, 5030.95539, 8394.16557, 9636.38715,12409.34908,11324.95129,13723.65458,13557.57794,Total.settlement0
   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000, 323.2469, 884.9152, 963.4543, 969.8658, 808.4692,1082.7133,1200.6866,1182.5710,Total.settlement1
   11.97217,  475.12945, 1728.38011,  718.65867,  979.18168, 1018.33544, 2794.41699, 3595.85110,  398.46846, 3781.30369, 6116.58857, 6719.85519, 8492.83718, 7440.05150,11664.35623,11635.32944,Total.fao_class_name0
   0.000000,   0.000000,   0.000000,   3.088408,   0.000000,   0.000000,   4.241827,   0.000000,  71.245082,1933.450961,2958.315319,3664.831744,4514.997053,4210.103479,2901.066673,2758.836559,Total.fao_class_name1
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 18.44318, 84.12175,135.21277, 67.48146,137.93510,304.45544,129.33308,137.51725,Total.fao_class_name2
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 24.87111,116.99416,147.50324,154.08453, 72.04899,453.05415,229.58519,208.46565,Total.fao_class_name3
   11.97217,  475.12945, 1728.38011,  721.74708,  979.18168, 1018.33544, 2798.65882, 3595.85110,  306.80755, 5305.89077, 8502.67136,10016.05890,12426.08575,11599.96184,14410.26875,13980.90873,Total.lue0
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,206.2203,609.9798,854.9485,590.1940,791.7326,807.7027,514.0724,759.2402,Total.lue1
   11.97217,  475.12945, 1728.38011,  721.74708,  979.18168, 1018.33544, 2798.65882, 3595.85110,  360.60538, 5487.25080, 8891.88083,10144.69481,12863.92513,12008.49909,14209.81220,14212.12166,Total.lud0
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,152.4224,428.6198,465.7391,461.5581,353.8932,399.1655,714.5290,528.0272,Total.lud1
  0.0000000,155.3884126,227.1293219,241.4665586,277.6804483,308.6678940,407.5794552,356.2847913,  0.3906646,154.5946740,231.6231926,241.4475635,285.4703898,355.4626877,408.7834130,357.0195398,SE.Total.area
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.075446,22.378553,44.724765,27.638374,21.725534,18.818996,15.105970,38.888093,SE.Total.SURVEY_LC1_1A
  0.0000,155.3884,227.1293,241.4666,277.6804,308.6679,407.5775,356.2848,  0.0000,194.5443,240.3528,259.7984,418.3883,376.1522,444.7375,382.7914,SE.Total.SURVEY_LC1_1B
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  1.272775,  0.000000,  0.000000, 36.738213, 64.014887, 60.761363,159.930330,302.346553,124.011070, 66.788636,SE.Total.SURVEY_LC1_1C
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.229429,28.903222,16.045999, 8.326819,20.320351,82.176544,26.611713,29.349424,SE.Total.SURVEY_LC1_1D
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.325698,138.871820,128.086859,124.990939,153.011710,261.233945,212.728727,217.760928,SE.Total.SURVEY_LC1_1E
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 81.160459,147.143306,  4.410365,365.531964,251.196726,171.905504,215.252071,SE.Total.SURVEY_LC1_1F
 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.1332264,21.8835863, 0.0000000, 6.2037157, 7.5331965, 0.0000000,SE.Total.SURVEY_LC1_1G
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,11.031825,19.084417, 4.946051,15.350300,37.228648, 3.905024,16.605424,SE.Total.SURVEY_LC1_1H
  0.0000,155.3884,227.1293,241.4666,277.6804,308.6679,407.5795,356.2848,  0.0000,164.9947,288.7114,246.6312,291.0999,441.7749,418.0579,371.3614,SE.Total.SURVEY_LU1_1U1
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.991093,17.410950,14.631845,11.628615, 2.736687, 7.162616, 8.221025, 1.148115,SE.Total.SURVEY_LU1_1U2
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  3.570873, 47.818597, 50.880137, 41.293402, 48.907687,280.693091, 34.712198, 74.366764,SE.Total.SURVEY_LU1_1U3
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.229429, 49.881575,172.805508, 42.606251, 48.593809, 99.021919,116.748970, 93.950143,SE.Total.SURVEY_LU1_1U4
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.991093,31.174415,26.293732,24.351525,24.788896,23.358543,38.791624,37.131200,SE.Total.SURVEY_LC1_2A1
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.865672,32.265539,46.993912,29.413674,24.714432,24.866509,38.004974,36.678064,SE.Total.SURVEY_LC1_2A2
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.619369,0.000000,0.000000,9.860885,0.000000,7.162616,9.144832,1.148115,SE.Total.SURVEY_LC1_2A3
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,199.5152,229.9496,351.1774,437.6211,391.5713,459.6054,360.5842,SE.Total.SURVEY_LC1_2B1
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  8.85982,100.53726,  0.00000,SE.Total.SURVEY_LC1_2B2
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,187.6759,148.8654,277.8559,339.8788,284.1433,300.0536,263.8304,SE.Total.SURVEY_LC1_2B3
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  1.595537,  2.751963,  0.000000, 10.785200,101.001729,  8.985974,SE.Total.SURVEY_LC1_2B4
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  3.039434, 56.389996,129.359233,181.049638, 13.146102,172.091269, 79.532773,SE.Total.SURVEY_LC1_2B5
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.889098,21.747477, 6.761512,12.014074,25.354541,32.855887,16.393071,SE.Total.SURVEY_LC1_2B7
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,15.309202, 4.661718, 9.436825,32.087856,13.550805,23.700544,SE.Total.SURVEY_LC1_2B8
  0.0000,155.3884,227.1293,241.4666,277.6804,308.6679,407.5775,356.2848,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,SE.Total.SURVEY_LC1_2Bx
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,103.20274,168.91056,348.53291,247.01513,302.34655,125.21902, 79.77362,SE.Total.SURVEY_LC1_2C1
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  1.272775,  0.000000,  0.000000, 84.244768,  0.000000,235.274115, 26.815663,  0.000000, 20.343201, 42.239807,SE.Total.SURVEY_LC1_2C2
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 38.258269,121.260222,292.328261,200.883770,  0.000000,  2.976323, 32.987823,SE.Total.SURVEY_LC1_2C3
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,28.846620,16.035939, 5.543102, 9.720936,73.036921, 6.772627,25.798357,SE.Total.SURVEY_LC1_2D1
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.229429, 1.807977, 0.568119, 6.729108,17.844329,37.664206,25.737707,13.996434,SE.Total.SURVEY_LC1_2D2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SE.Total.SURVEY_LC1_2Dx
 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,14.72969,40.16060,18.09550,29.25767,54.32424,25.32600,53.23856,SE.Total.SURVEY_LC1_2E1
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.325698, 89.054851, 80.535522,126.242765, 56.199719,216.826147,186.947872,204.476819,SE.Total.SURVEY_LC1_2E2
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,114.34383,110.08160, 28.33186,146.66352,159.85647,106.76646,102.48329,SE.Total.SURVEY_LC1_2E3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SE.Total.SURVEY_LC1_2F2
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 81.160459,147.143306,  4.410365,365.531964,251.196726,171.905504,215.252071,SE.Total.SURVEY_LC1_2F4
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.226804,3.112102,6.165926,0.000000,8.324173,0.000000,0.000000,SE.Total.SURVEY_LC1_2G1
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 8.226804, 3.109892,22.735655, 0.000000, 6.196330, 7.533197, 0.000000,SE.Total.SURVEY_LC1_2G2
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,11.031825,19.084417, 4.946051,15.350300,37.228648, 3.905024,16.605424,SE.Total.SURVEY_LC1_2H1
  0.0000,155.3884,227.1293,241.4666,277.6804,308.6679,407.5775,356.2848,  0.0000,156.9779,236.5707,239.6560,282.5237,374.6021,420.0444,369.7610,SE.Total.SURVEY_LU1_2U11
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  1.272775,  0.000000,  0.000000, 54.457938,171.262010, 67.438571, 71.671314,376.391691, 74.306195, 75.486046,SE.Total.SURVEY_LU1_2U12
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.906374, 0.000000, 0.000000, 8.329538, 1.172121,11.071798,SE.Total.SURVEY_LU1_2U13
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.226804,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,SE.Total.SURVEY_LU1_2U14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SE.Total.SURVEY_LU1_2U15
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.667961,2.433785,7.162616,8.221025,1.148115,SE.Total.SURVEY_LU1_2U21
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.991093,17.410950,14.631845, 6.461827, 1.251457, 0.000000, 0.000000, 0.000000,SE.Total.SURVEY_LU1_2U22
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.045446,34.407687,30.985859,38.618085,27.050309,26.057044,40.714784,39.755077,SE.Total.SURVEY_LU1_2U31
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,11.404188,22.075207, 8.601175, 0.000000, 7.816486,23.540892,20.356880,SE.Total.SURVEY_LU1_2U32
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.000786, 0.000000, 0.000000, 5.050494, 1.256468, 0.000000,20.013633, 0.000000,SE.Total.SURVEY_LU1_2U33
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,18.615285, 0.000000, 5.543102, 1.256468, 0.000000, 0.000000, 0.000000,SE.Total.SURVEY_LU1_2U34
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,31.326819, 1.350108, 0.000000, 7.590667, 0.000000,12.765248,21.801302,SE.Total.SURVEY_LU1_2U35
 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,13.37063,25.99320,20.34373,16.27743,25.97691,12.83722,34.62141,SE.Total.SURVEY_LU1_2U36
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.229429, 36.451700, 37.542679, 35.060238, 48.252270,281.073269, 40.978369, 75.597800,SE.Total.SURVEY_LU1_2U37
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,16.736177,35.070098, 6.860801,37.596592,73.384579,22.791538,66.684817,SE.Total.SURVEY_LU1_2U41
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.229429, 47.796020,169.416119, 42.124154, 30.833522, 74.465118,114.804375, 66.184915,SE.Total.SURVEY_LU1_2U42
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.991093,31.174415,25.214814,24.351525,24.788896,23.358543,35.141491,36.938555,SE.Total.SURVEY_LC1_3A11
 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,15.33336, 0.00000, 0.00000, 0.00000,23.51612, 0.00000,SE.Total.SURVEY_LC1_3A12
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.777451,SE.Total.SURVEY_LC1_3A13
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.866503,27.685286,33.103619,19.826562,18.701156, 0.000000,26.937930,28.798172,SE.Total.SURVEY_LC1_3A21
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.229429,21.492449,36.275742,25.052490,21.044046,24.866509,39.041161,31.076922,SE.Total.SURVEY_LC1_3A22
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.619369,0.000000,0.000000,9.860885,0.000000,7.162616,9.144832,1.148115,SE.Total.SURVEY_LC1_3A30
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,138.2042,164.3027,323.1766,325.8802,330.5360,287.7162,269.3960,SE.Total.SURVEY_LC1_3B11
 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,52.36229, 0.00000, 0.00000, 0.00000, 0.00000,62.41856,SE.Total.SURVEY_LC1_3B12
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 81.88094,104.40766,231.96634,182.15930,207.95997, 99.47160,137.69443,SE.Total.SURVEY_LC1_3B13
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.347384, 0.000000, 0.000000, 0.000000, 0.000000,89.880477,SE.Total.SURVEY_LC1_3B14
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 55.77578,129.35923,  0.00000,  0.00000,100.12308,  0.00000,SE.Total.SURVEY_LC1_3B15
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,166.0955,170.1642,323.1725,355.0518,307.0301,427.4214,264.3674,SE.Total.SURVEY_LC1_3B16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SE.Total.SURVEY_LC1_3B17
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,100.1231,  0.0000,SE.Total.SURVEY_LC1_3B18
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,130.288350,  0.000000,  1.102630,  3.450347,SE.Total.SURVEY_LC1_3B19
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  8.85982,100.53726,  0.00000,SE.Total.SURVEY_LC1_3B21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SE.Total.SURVEY_LC1_3B22
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SE.Total.SURVEY_LC1_3B23
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,179.0220,114.0527,169.2365,303.1742,252.2357,299.9930,234.3075,SE.Total.SURVEY_LC1_3B31
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 81.85393, 89.49194,235.81706,130.33998,150.06392,  0.00000, 87.78394,SE.Total.SURVEY_LC1_3B32
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 52.33397,  2.72880,130.28835,  0.00000,  0.00000,106.91349,SE.Total.SURVEY_LC1_3B33
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.7317,0.0000,SE.Total.SURVEY_LC1_3B36
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.985974,SE.Total.SURVEY_LC1_3B42
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.751963,  0.000000,  7.201331,101.001729,  0.000000,SE.Total.SURVEY_LC1_3B43
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.595537,0.000000,0.000000,8.028784,0.000000,0.000000,SE.Total.SURVEY_LC1_3B44
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SE.Total.SURVEY_LC1_3B51
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.094281, 56.362249,  0.000000,181.024206, 13.146102,172.044701, 79.457895,SE.Total.SURVEY_LC1_3B52
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.450347,SE.Total.SURVEY_LC1_3B53
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.768765,0.000000,0.000000,0.000000,3.832791,0.000000,SE.Total.SURVEY_LC1_3B54
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.384185,  0.000000,129.359233,  3.147764,  0.000000,  1.162932,  0.000000,SE.Total.SURVEY_LC1_3B55
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.754751,14.877609, 3.120326, 3.836958,18.388415,28.558382, 3.421575,SE.Total.SURVEY_LC1_3B71
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.585933,7.103863,0.000000,0.000000,0.000000,SE.Total.SURVEY_LC1_3B72
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.930816,13.668846, 4.410365, 0.000000, 3.217258,13.434488,13.116062,SE.Total.SURVEY_LC1_3B73
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.366369, 1.707244, 0.000000, 5.744460,16.525476,18.084008, 0.000000,SE.Total.SURVEY_LC1_3B74
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.847174, 8.948534, 0.000000, 7.392112, 9.058271,20.235575, 9.458161,SE.Total.SURVEY_LC1_3B75
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,15.309202, 4.194614, 9.436825,31.067172,10.102125,23.687686,SE.Total.SURVEY_LC1_3B82
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.882637,0.000000,8.028784,0.000000,1.831426,SE.Total.SURVEY_LC1_3B83
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.897516,0.000000,SE.Total.SURVEY_LC1_3B84
  0.0000,155.3630,226.9035,241.4578,277.5193,307.1572,393.9360,351.9636,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,SE.Total.SURVEY_LC1_3Bx1
 0.000000, 3.183966,10.126653, 2.060372,10.779809,30.501269,30.771833,24.102157, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,SE.Total.SURVEY_LC1_3Bx2
