No,Yes,variable
 4.731654,57.887612,Total.SURVEY_LU1_2U35
  4.502675,205.504230,Total.SURVEY_LU1_2U36
  0.0000,490.4307,Total.SURVEY_LU1_2U37
 0.00000,12.24343,Total.SURVEY_LU1_2U41
  43.42663,1573.85789,Total.SURVEY_LU1_2U42
  0.0000,187.9912,Total.SURVEY_LC1_3A11
 0.00000,16.80116,Total.SURVEY_LC1_3A12
 0.00000,11.36284,Total.SURVEY_LC1_3A13
  0.0000,195.7774,Total.SURVEY_LC1_3A21
  0.0000,318.3617,Total.SURVEY_LC1_3A22
 0.00000,52.66525,Total.SURVEY_LC1_3A30
  0.0000,123.2649,Total.SURVEY_LC1_3B11
 0.00000,16.29805,Total.SURVEY_LC1_3B12
  0.0000,184.3046,Total.SURVEY_LC1_3B13
 0.00000,11.50155,Total.SURVEY_LC1_3B15
  0.0000,573.5368,Total.SURVEY_LC1_3B16
0.000000,4.001464,Total.SURVEY_LC1_3B19
 0.00000,16.05218,Total.SURVEY_LC1_3B21
0.000000,9.464617,Total.SURVEY_LC1_3B23
 0.00000,11.50656,Total.SURVEY_LC1_3B31
 0.00000,14.68655,Total.SURVEY_LC1_3B32
 0.00000,14.66157,Total.SURVEY_LC1_3B33
 0.00000,27.53837,Total.SURVEY_LC1_3B37
0.000000,4.957663,Total.SURVEY_LC1_3B42
 0.00000,59.66897,Total.SURVEY_LC1_3B43
 0.00000,20.60945,Total.SURVEY_LC1_3B44
 0.00000,25.43602,Total.SURVEY_LC1_3B51
 0.00000,21.71405,Total.SURVEY_LC1_3B52
 0.00000,26.72681,Total.SURVEY_LC1_3B53
  0.0000,123.6347,Total.SURVEY_LC1_3B55
  0.000,152.505,Total.SURVEY_LC1_3B71
 0.00000,21.69143,Total.SURVEY_LC1_3B72
 0.00000,27.22544,Total.SURVEY_LC1_3B73
 0.0000,41.8487,Total.SURVEY_LC1_3B74
 0.00000,50.23045,Total.SURVEY_LC1_3B75
 0.0000,33.3375,Total.SURVEY_LC1_3B81
  0.0000,122.1203,Total.SURVEY_LC1_3B82
123.7772,  0.0000,Total.SURVEY_LC1_3Bx1
18.57351, 0.00000,Total.SURVEY_LC1_3Bx2
   0.000,6006.347,Total.SURVEY_LC1_3C10
   0.000,1274.751,Total.SURVEY_LC1_3C21
  0.0000,159.2832,Total.SURVEY_LC1_3C22
  0.0000,152.4649,Total.SURVEY_LC1_3C23
266.802,  0.000,Total.SURVEY_LC1_3C2x
   0.000,2730.073,Total.SURVEY_LC1_3C31
  0.0000,466.4432,Total.SURVEY_LC1_3C32
  0.0000,945.6276,Total.SURVEY_LC1_3C33
462.3665,  0.0000,Total.SURVEY_LC1_3C3x
  0.0000,284.1095,Total.SURVEY_LC1_3D10
  0.0000,205.5442,Total.SURVEY_LC1_3D20
  0.0000,620.0921,Total.SURVEY_LC1_3E10
   0.000,3401.919,Total.SURVEY_LC1_3E20
  0.0000,134.1875,Total.SURVEY_LC1_3E30
3.891527,0.000000,Total.SURVEY_LC1_3Exx
  0.000,130.709,Total.SURVEY_LC1_3F10
  0.0000,167.8877,Total.SURVEY_LC1_3F40
 0.0000,58.0171,Total.SURVEY_LC1_3G11
  0.0000,122.1901,Total.SURVEY_LC1_3G21
0.000000,4.041989,Total.SURVEY_LC1_3H11
 0.00000,12.41891,Total.SURVEY_LC1_3H22
 127.589,5299.297,Total.SURVEY_LU1_3U111
 0.00000,14.25429,Total.SURVEY_LU1_3U112
14.76163,98.68414,Total.SURVEY_LU1_3U113
  676.5075,11028.7166,Total.SURVEY_LU1_3U120
 0.00000,24.80343,Total.SURVEY_LU1_3U130
 0.00000,20.69284,Total.SURVEY_LU1_3U140
0.000000,4.731654,Total.SURVEY_LU1_3U150
0.000000,3.920717,Total.SURVEY_LU1_3U221
0.000000,3.920717,Total.SURVEY_LU1_3U223
0.000000,3.920717,Total.SURVEY_LU1_3U226
0.000000,7.309313,Total.SURVEY_LU1_3U227
0.000000,4.010979,Total.SURVEY_LU1_3U311
  0.0000,375.0124,Total.SURVEY_LU1_3U312
0.000,4.226,Total.SURVEY_LU1_3U313
 0.00000,15.99353,Total.SURVEY_LU1_3U314
0.000000,3.920717,Total.SURVEY_LU1_3U316
 0.00000,36.32996,Total.SURVEY_LU1_3U317
0.000000,7.763464,Total.SURVEY_LU1_3U318
 0.00000,48.76573,Total.SURVEY_LU1_3U319
 0.00000,20.69008,Total.SURVEY_LU1_3U321
0.000000,8.041909,Total.SURVEY_LU1_3U322
0.000000,5.102597,Total.SURVEY_LU1_3U330
 3.891527,12.194774,Total.SURVEY_LU1_3U341
0.000000,5.361839,Total.SURVEY_LU1_3U342
 4.731654,57.887612,Total.SURVEY_LU1_3U350
  4.502675,182.071032,Total.SURVEY_LU1_3U361
 0.0000,23.4332,Total.SURVEY_LU1_3U362
  0.0000,490.4307,Total.SURVEY_LU1_3U370
0.000000,4.301919,Total.SURVEY_LU1_3U411
0.000000,4.041989,Total.SURVEY_LU1_3U414
0.00000,3.89952,Total.SURVEY_LU1_3U415
  43.42663,1573.85789,Total.SURVEY_LU1_3U420
  866.7875,18196.6421,Total.settlement0
   8.623181,1200.947257,Total.settlement1
0.004073356,0.567294823,Total.settl_pc
 154.6606,7198.3807,Total.fao_class_name0
  720.7501,11653.1764,Total.fao_class_name1
  0.0000,247.3121,Total.fao_class_name2
  0.00,298.72,Total.fao_class_name3
  862.2848,18626.2102,Total.lue0
 13.12586,771.37915,Total.lue1
  875.4107,18827.9676,Total.lud0
  0.0000,569.6217,Total.lud1
34.92762,34.95661,SE.Total.area
 0.00000,27.32914,SE.Total.SURVEY_LC1_1A
24.19381,42.71797,SE.Total.SURVEY_LC1_1B
25.19123,34.03964,SE.Total.SURVEY_LC1_1C
 0.00000,16.78405,SE.Total.SURVEY_LC1_1D
 0.00000,46.51036,SE.Total.SURVEY_LC1_1E
 0.00000,25.67415,SE.Total.SURVEY_LC1_1F
0.000000,6.834841,SE.Total.SURVEY_LC1_1G
0,0,SE.Total.SURVEY_LC1_1H
34.59625,59.39665,SE.Total.SURVEY_LU1_1U1
0.000000,5.014147,SE.Total.SURVEY_LU1_1U2
 1.884889,38.079829,SE.Total.SURVEY_LU1_1U3
 4.769987,34.924912,SE.Total.SURVEY_LU1_1U4
 0.00000,30.61928,SE.Total.SURVEY_LC1_2A1
 0.00000,33.86377,SE.Total.SURVEY_LC1_2A2
 0.00000,10.01416,SE.Total.SURVEY_LC1_2A3
 0.00000,38.96387,SE.Total.SURVEY_LC1_2B1
0.000000,2.871914,SE.Total.SURVEY_LC1_2B2
 0.00000,12.56842,SE.Total.SURVEY_LC1_2B3
0.000000,9.692468,SE.Total.SURVEY_LC1_2B4
 0.00000,22.01265,SE.Total.SURVEY_LC1_2B5
 0.00000,14.87779,SE.Total.SURVEY_LC1_2B7
 0.00000,12.84989,SE.Total.SURVEY_LC1_2B8
24.19381, 0.00000,SE.Total.SURVEY_LC1_2Bx
 0.00000,60.23051,SE.Total.SURVEY_LC1_2C1
15.23417,45.68409,SE.Total.SURVEY_LC1_2C2
20.50621,52.22248,SE.Total.SURVEY_LC1_2C3
 0.00000,10.49178,SE.Total.SURVEY_LC1_2D1
 0.0000,13.1251,SE.Total.SURVEY_LC1_2D2
 0.0000,32.1114,SE.Total.SURVEY_LC1_2E1
 0.00000,48.70219,SE.Total.SURVEY_LC1_2E2
 0.0000,12.5009,SE.Total.SURVEY_LC1_2E3
0,0,SE.Total.SURVEY_LC1_2Ex
0.000000,7.516874,SE.Total.SURVEY_LC1_2F1
 0.00000,24.54911,SE.Total.SURVEY_LC1_2F4
0,0,SE.Total.SURVEY_LC1_2G1
0.000000,6.834841,SE.Total.SURVEY_LC1_2G2
0,0,SE.Total.SURVEY_LC1_2H1
0,0,SE.Total.SURVEY_LC1_2H2
24.19381,49.34087,SE.Total.SURVEY_LU1_2U11
24.72974,42.21799,SE.Total.SURVEY_LU1_2U12
0,0,SE.Total.SURVEY_LU1_2U13
0,0,SE.Total.SURVEY_LU1_2U14
0.000000,1.884889,SE.Total.SURVEY_LU1_2U15
0.000000,5.014147,SE.Total.SURVEY_LU1_2U22
 0.00000,35.13733,SE.Total.SURVEY_LU1_2U31
 0.00000,10.75156,SE.Total.SURVEY_LU1_2U32
0.000000,2.664744,SE.Total.SURVEY_LU1_2U33
0.0000,3.1538,SE.Total.SURVEY_LU1_2U34
 1.884889,15.007496,SE.Total.SURVEY_LU1_2U35
 0.00000,20.52664,SE.Total.SURVEY_LU1_2U36
 0.00000,39.83863,SE.Total.SURVEY_LU1_2U37
0.000000,1.344475,SE.Total.SURVEY_LU1_2U41
 4.769987,34.904034,SE.Total.SURVEY_LU1_2U42
 0.0000,29.3705,SE.Total.SURVEY_LC1_3A11
0.000000,9.916571,SE.Total.SURVEY_LC1_3A12
0.000000,9.249733,SE.Total.SURVEY_LC1_3A13
 0.0000,25.4857,SE.Total.SURVEY_LC1_3A21
 0.00000,31.02314,SE.Total.SURVEY_LC1_3A22
 0.00000,10.01416,SE.Total.SURVEY_LC1_3A30
 0.00000,21.30548,SE.Total.SURVEY_LC1_3B11
0.000000,9.490228,SE.Total.SURVEY_LC1_3B12
 0.00000,29.16742,SE.Total.SURVEY_LC1_3B13
0.000000,9.362651,SE.Total.SURVEY_LC1_3B15
 0.00000,37.31438,SE.Total.SURVEY_LC1_3B16
0,0,SE.Total.SURVEY_LC1_3B19
0,0,SE.Total.SURVEY_LC1_3B21
0.000000,2.871914,SE.Total.SURVEY_LC1_3B23
0.000000,9.366727,SE.Total.SURVEY_LC1_3B31
0.000000,3.563635,SE.Total.SURVEY_LC1_3B32
0.000000,3.555089,SE.Total.SURVEY_LC1_3B33
0.000000,6.820593,SE.Total.SURVEY_LC1_3B37
0.000000,2.132598,SE.Total.SURVEY_LC1_3B42
0.000000,9.254111,SE.Total.SURVEY_LC1_3B43
0.000000,1.960426,SE.Total.SURVEY_LC1_3B44
0.000000,9.759405,SE.Total.SURVEY_LC1_3B51
0.000000,2.933198,SE.Total.SURVEY_LC1_3B52
 0.00000,10.38245,SE.Total.SURVEY_LC1_3B53
 0.00000,16.91221,SE.Total.SURVEY_LC1_3B55
 0.00000,10.84522,SE.Total.SURVEY_LC1_3B71
0.000000,2.715115,SE.Total.SURVEY_LC1_3B72
0.000000,7.350156,SE.Total.SURVEY_LC1_3B73
0.000000,7.581173,SE.Total.SURVEY_LC1_3B74
0.000000,8.843775,SE.Total.SURVEY_LC1_3B75
0.000000,5.101251,SE.Total.SURVEY_LC1_3B81
 0.00000,12.45055,SE.Total.SURVEY_LC1_3B82
23.34691, 0.00000,SE.Total.SURVEY_LC1_3Bx1
7.053946,0.000000,SE.Total.SURVEY_LC1_3Bx2
 0.00000,60.23051,SE.Total.SURVEY_LC1_3C10
 0.00000,41.90211,SE.Total.SURVEY_LC1_3C21
 0.00000,24.08749,SE.Total.SURVEY_LC1_3C22
 0.00000,10.82472,SE.Total.SURVEY_LC1_3C23
15.23417, 0.00000,SE.Total.SURVEY_LC1_3C2x
 0.00000,44.47933,SE.Total.SURVEY_LC1_3C31
 0.00000,18.69812,SE.Total.SURVEY_LC1_3C32
 0.00000,31.20558,SE.Total.SURVEY_LC1_3C33
20.50621, 0.00000,SE.Total.SURVEY_LC1_3C3x
 0.00000,10.49178,SE.Total.SURVEY_LC1_3D10
 0.0000,13.1251,SE.Total.SURVEY_LC1_3D20
 0.0000,32.1114,SE.Total.SURVEY_LC1_3E10
 0.00000,48.70219,SE.Total.SURVEY_LC1_3E20
 0.0000,12.5009,SE.Total.SURVEY_LC1_3E30
0,0,SE.Total.SURVEY_LC1_3Exx
0.000000,7.516874,SE.Total.SURVEY_LC1_3F10
 0.00000,24.54911,SE.Total.SURVEY_LC1_3F40
0,0,SE.Total.SURVEY_LC1_3G11
0.000000,6.834841,SE.Total.SURVEY_LC1_3G21
0,0,SE.Total.SURVEY_LC1_3H11
0,0,SE.Total.SURVEY_LC1_3H22
23.34233,49.83263,SE.Total.SURVEY_LU1_3U111
0.000000,2.870089,SE.Total.SURVEY_LU1_3U112
7.071556,8.509526,SE.Total.SURVEY_LU1_3U113
24.72974,42.21799,SE.Total.SURVEY_LU1_3U120
0,0,SE.Total.SURVEY_LU1_3U130
0,0,SE.Total.SURVEY_LU1_3U140
0.000000,1.884889,SE.Total.SURVEY_LU1_3U150
0,0,SE.Total.SURVEY_LU1_3U221
0,0,SE.Total.SURVEY_LU1_3U223
0,0,SE.Total.SURVEY_LU1_3U226
0.000000,5.014147,SE.Total.SURVEY_LU1_3U227
0,0,SE.Total.SURVEY_LU1_3U311
 0.00000,32.50029,SE.Total.SURVEY_LU1_3U312
0,0,SE.Total.SURVEY_LU1_3U313
0,0,SE.Total.SURVEY_LU1_3U314
0,0,SE.Total.SURVEY_LU1_3U316
 0.00000,11.56106,SE.Total.SURVEY_LU1_3U317
0,0,SE.Total.SURVEY_LU1_3U318
 0.00000,10.01416,SE.Total.SURVEY_LU1_3U319
 0.00000,10.75156,SE.Total.SURVEY_LU1_3U321
0,0,SE.Total.SURVEY_LU1_3U322
0.000000,2.664744,SE.Total.SURVEY_LU1_3U330
0.000000,1.451114,SE.Total.SURVEY_LU1_3U341
0.000000,2.800129,SE.Total.SURVEY_LU1_3U342
 1.884889,15.007496,SE.Total.SURVEY_LU1_3U350
 0.00000,19.82124,SE.Total.SURVEY_LU1_3U361
0.000000,5.567626,SE.Total.SURVEY_LU1_3U362
 0.00000,39.83863,SE.Total.SURVEY_LU1_3U370
0.000000,1.344475,SE.Total.SURVEY_LU1_3U411
0,0,SE.Total.SURVEY_LU1_3U414
0,0,SE.Total.SURVEY_LU1_3U415
 4.769987,34.904034,SE.Total.SURVEY_LU1_3U420
34.88307,49.61488,SE.Total.settlement0
 1.884889,36.861927,SE.Total.settlement1
0.0008903702,0.0174125719,SE.Total.settl_pc
24.19381,36.33815,SE.Total.fao_class_name0
25.19123,38.44556,SE.Total.fao_class_name1
0.000000,8.177229,SE.Total.fao_class_name2
 0.0000,25.2914,SE.Total.fao_class_name3
34.88307,54.49561,SE.Total.lue0
 1.884889,42.641564,SE.Total.lue1
34.92762,50.34253,SE.Total.lud0
 0.00000,36.77433,SE.Total.lud1
  806.9538,19329.0756,CI.l(95%).Total.area
  0.0000,729.3954,CI.l(95%).Total.SURVEY_LC1_1A
  94.93166,1654.79806,CI.l(95%).Total.SURVEY_LC1_1B
  679.7946,11668.2727,CI.l(95%).Total.SURVEY_LC1_1C
  0.0000,456.7576,CI.l(95%).Total.SURVEY_LC1_1D
   3.891527,4065.039777,CI.l(95%).Total.SURVEY_LC1_1E
  0.0000,248.2763,CI.l(95%).Total.SURVEY_LC1_1F
  0.0000,166.8112,CI.l(95%).Total.SURVEY_LC1_1G
 0.0000,16.4609,CI.l(95%).Total.SURVEY_LC1_1H
  751.0508,16374.7647,CI.l(95%).Total.SURVEY_LU1_1U1
0.000000,9.243915,CI.l(95%).Total.SURVEY_LU1_1U2
   9.431543,1226.601435,CI.l(95%).Total.SURVEY_LU1_1U3
  34.07763,1517.64975,CI.l(95%).Total.SURVEY_LU1_1U4
  0.0000,156.1425,CI.l(95%).Total.SURVEY_LC1_2A1
  0.0000,447.7673,CI.l(95%).Total.SURVEY_LC1_2A2
 0.00000,33.03785,CI.l(95%).Total.SURVEY_LC1_2A3
  0.0000,836.5396,CI.l(95%).Total.SURVEY_LC1_2B1
 0.00000,19.88795,CI.l(95%).Total.SURVEY_LC1_2B2
 0.0000,43.7594,CI.l(95%).Total.SURVEY_LC1_2B3
 0.0000,66.2392,CI.l(95%).Total.SURVEY_LC1_2B4
  0.0000,154.3676,CI.l(95%).Total.SURVEY_LC1_2B5
  0.0000,264.3411,CI.l(95%).Total.SURVEY_LC1_2B7
  0.0000,130.2724,CI.l(95%).Total.SURVEY_LC1_2B8
94.93166, 0.00000,CI.l(95%).Total.SURVEY_LC1_2Bx
   0.000,5888.297,CI.l(95%).Total.SURVEY_LC1_2C1
 236.9435,1496.9597,CI.l(95%).Total.SURVEY_LC1_2C2
 422.1751,4039.7892,CI.l(95%).Total.SURVEY_LC1_2C3
  0.000,263.546,CI.l(95%).Total.SURVEY_LC1_2D1
  0.0000,179.8195,CI.l(95%).Total.SURVEY_LC1_2D2
  0.0000,557.1549,CI.l(95%).Total.SURVEY_LC1_2E1
   0.000,3306.464,CI.l(95%).Total.SURVEY_LC1_2E2
  0.0000,109.6862,CI.l(95%).Total.SURVEY_LC1_2E3
3.891527,0.000000,CI.l(95%).Total.SURVEY_LC1_2Ex
  0.0000,115.9762,CI.l(95%).Total.SURVEY_LC1_2F1
  0.0000,119.7723,CI.l(95%).Total.SURVEY_LC1_2F4
 0.0000,58.0171,CI.l(95%).Total.SURVEY_LC1_2G1
  0.0000,108.7941,CI.l(95%).Total.SURVEY_LC1_2G2
0.000000,4.041989,CI.l(95%).Total.SURVEY_LC1_2H1
 0.00000,12.41891,CI.l(95%).Total.SURVEY_LC1_2H2
  94.93166,5315.52918,CI.l(95%).Total.SURVEY_LU1_2U11
  628.0381,10945.9708,CI.l(95%).Total.SURVEY_LU1_2U12
 0.00000,24.80343,CI.l(95%).Total.SURVEY_LU1_2U13
 0.00000,20.69284,CI.l(95%).Total.SURVEY_LU1_2U14
0.00000,1.03734,CI.l(95%).Total.SURVEY_LU1_2U15
0.000000,9.243915,CI.l(95%).Total.SURVEY_LU1_2U22
  0.0000,427.1549,CI.l(95%).Total.SURVEY_LU1_2U31
0.000000,7.659318,CI.l(95%).Total.SURVEY_LU1_2U32
 0.000000,-0.120206,CI.l(95%).Total.SURVEY_LU1_2U33
 3.891527,11.375279,CI.l(95%).Total.SURVEY_LU1_2U34
 1.03734,28.47346,CI.l(95%).Total.SURVEY_LU1_2U35
  4.502675,165.272762,CI.l(95%).Total.SURVEY_LU1_2U36
  0.0000,412.3484,CI.l(95%).Total.SURVEY_LU1_2U37
0.000000,9.608306,CI.l(95%).Total.SURVEY_LU1_2U41
  34.07763,1505.44724,CI.l(95%).Total.SURVEY_LU1_2U42
  0.0000,130.4261,CI.l(95%).Total.SURVEY_LC1_3A11
 0.000000,-2.634966,CI.l(95%).Total.SURVEY_LC1_3A12
 0.000000,-6.766304,CI.l(95%).Total.SURVEY_LC1_3A13
  0.0000,145.8263,CI.l(95%).Total.SURVEY_LC1_3A21
  0.0000,257.5574,CI.l(95%).Total.SURVEY_LC1_3A22
 0.00000,33.03785,CI.l(95%).Total.SURVEY_LC1_3A30
 0.00000,81.50689,CI.l(95%).Total.SURVEY_LC1_3B11
 0.000000,-2.302457,CI.l(95%).Total.SURVEY_LC1_3B12
  0.0000,127.1375,CI.l(95%).Total.SURVEY_LC1_3B13
 0.000000,-6.848904,CI.l(95%).Total.SURVEY_LC1_3B15
  0.000,500.402,CI.l(95%).Total.SURVEY_LC1_3B16
0.000000,4.001464,CI.l(95%).Total.SURVEY_LC1_3B19
 0.00000,16.05218,CI.l(95%).Total.SURVEY_LC1_3B21
0.000000,3.835768,CI.l(95%).Total.SURVEY_LC1_3B23
 0.000000,-6.851886,CI.l(95%).Total.SURVEY_LC1_3B31
0.000000,7.701953,CI.l(95%).Total.SURVEY_LC1_3B32
0.000000,7.693722,CI.l(95%).Total.SURVEY_LC1_3B33
 0.00000,14.17026,CI.l(95%).Total.SURVEY_LC1_3B37
0.000000,0.777847,CI.l(95%).Total.SURVEY_LC1_3B42
 0.00000,41.53125,CI.l(95%).Total.SURVEY_LC1_3B43
 0.00000,16.76709,CI.l(95%).Total.SURVEY_LC1_3B44
0.000000,6.307937,CI.l(95%).Total.SURVEY_LC1_3B51
 0.00000,15.96509,CI.l(95%).Total.SURVEY_LC1_3B52
0.000000,6.377579,CI.l(95%).Total.SURVEY_LC1_3B53
 0.00000,90.48741,CI.l(95%).Total.SURVEY_LC1_3B55
  0.0000,131.2487,CI.l(95%).Total.SURVEY_LC1_3B71
 0.0000,16.3699,CI.l(95%).Total.SURVEY_LC1_3B72
 0.0000,12.8194,CI.l(95%).Total.SURVEY_LC1_3B73
 0.00000,26.98988,CI.l(95%).Total.SURVEY_LC1_3B74
 0.00000,32.89697,CI.l(95%).Total.SURVEY_LC1_3B75
 0.00000,23.33923,CI.l(95%).Total.SURVEY_LC1_3B81
 0.00000,97.71765,CI.l(95%).Total.SURVEY_LC1_3B82
78.01806, 0.00000,CI.l(95%).Total.SURVEY_LC1_3Bx1
4.748024,0.000000,CI.l(95%).Total.SURVEY_LC1_3Bx2
   0.000,5888.297,CI.l(95%).Total.SURVEY_LC1_3C10
   0.000,1192.624,CI.l(95%).Total.SURVEY_LC1_3C21
  0.0000,112.0726,CI.l(95%).Total.SURVEY_LC1_3C22
  0.0000,131.2489,CI.l(95%).Total.SURVEY_LC1_3C23
236.9435,  0.0000,CI.l(95%).Total.SURVEY_LC1_3C2x
   0.000,2642.895,CI.l(95%).Total.SURVEY_LC1_3C31
  0.0000,429.7956,CI.l(95%).Total.SURVEY_LC1_3C32
  0.0000,884.4658,CI.l(95%).Total.SURVEY_LC1_3C33
422.1751,  0.0000,CI.l(95%).Total.SURVEY_LC1_3C3x
  0.000,263.546,CI.l(95%).Total.SURVEY_LC1_3D10
  0.0000,179.8195,CI.l(95%).Total.SURVEY_LC1_3D20
  0.0000,557.1549,CI.l(95%).Total.SURVEY_LC1_3E10
   0.000,3306.464,CI.l(95%).Total.SURVEY_LC1_3E20
  0.0000,109.6862,CI.l(95%).Total.SURVEY_LC1_3E30
3.891527,0.000000,CI.l(95%).Total.SURVEY_LC1_3Exx
  0.0000,115.9762,CI.l(95%).Total.SURVEY_LC1_3F10
  0.0000,119.7723,CI.l(95%).Total.SURVEY_LC1_3F40
 0.0000,58.0171,CI.l(95%).Total.SURVEY_LC1_3G11
  0.0000,108.7941,CI.l(95%).Total.SURVEY_LC1_3G21
0.000000,4.041989,CI.l(95%).Total.SURVEY_LC1_3H11
 0.00000,12.41891,CI.l(95%).Total.SURVEY_LC1_3H22
  81.8389,5201.6269,CI.l(95%).Total.SURVEY_LU1_3U111
0.000000,8.629019,CI.l(95%).Total.SURVEY_LU1_3U112
 0.9016354,82.0057769,CI.l(95%).Total.SURVEY_LU1_3U113
  628.0381,10945.9708,CI.l(95%).Total.SURVEY_LU1_3U120
 0.00000,24.80343,CI.l(95%).Total.SURVEY_LU1_3U130
 0.00000,20.69284,CI.l(95%).Total.SURVEY_LU1_3U140
0.00000,1.03734,CI.l(95%).Total.SURVEY_LU1_3U150
0.000000,3.920717,CI.l(95%).Total.SURVEY_LU1_3U221
0.000000,3.920717,CI.l(95%).Total.SURVEY_LU1_3U223
0.000000,3.920717,CI.l(95%).Total.SURVEY_LU1_3U226
 0.000000,-2.518235,CI.l(95%).Total.SURVEY_LU1_3U227
0.000000,4.010979,CI.l(95%).Total.SURVEY_LU1_3U311
  0.000,311.313,CI.l(95%).Total.SURVEY_LU1_3U312
0.000,4.226,CI.l(95%).Total.SURVEY_LU1_3U313
 0.00000,15.99353,CI.l(95%).Total.SURVEY_LU1_3U314
0.000000,3.920717,CI.l(95%).Total.SURVEY_LU1_3U316
 0.0000,13.6707,CI.l(95%).Total.SURVEY_LU1_3U317
0.000000,7.763464,CI.l(95%).Total.SURVEY_LU1_3U318
 0.00000,29.13833,CI.l(95%).Total.SURVEY_LU1_3U319
 0.0000000,-0.3825912,CI.l(95%).Total.SURVEY_LU1_3U321
0.000000,8.041909,CI.l(95%).Total.SURVEY_LU1_3U322
 0.000000,-0.120206,CI.l(95%).Total.SURVEY_LU1_3U330
3.891527,9.350644,CI.l(95%).Total.SURVEY_LU1_3U341
 0.0000000,-0.1263132,CI.l(95%).Total.SURVEY_LU1_3U342
 1.03734,28.47346,CI.l(95%).Total.SURVEY_LU1_3U350
  4.502675,143.222113,CI.l(95%).Total.SURVEY_LU1_3U361
 0.00000,12.52085,CI.l(95%).Total.SURVEY_LU1_3U362
  0.0000,412.3484,CI.l(95%).Total.SURVEY_LU1_3U370
0.000000,1.666797,CI.l(95%).Total.SURVEY_LU1_3U411
0.000000,4.041989,CI.l(95%).Total.SURVEY_LU1_3U414
0.00000,3.89952,CI.l(95%).Total.SURVEY_LU1_3U415
  34.07763,1505.44724,CI.l(95%).Total.SURVEY_LU1_3U420
  798.418,18099.399,CI.l(95%).Total.settlement0
   4.928867,1128.699207,CI.l(95%).Total.settlement1
0.002328263,0.533166810,CI.l(95%).Total.settl_pc
 107.2416,7127.1593,CI.l(95%).Total.fao_class_name0
  671.3762,11577.8245,CI.l(95%).Total.fao_class_name1
  0.0000,231.2851,CI.l(95%).Total.fao_class_name2
  0.0000,249.1498,CI.l(95%).Total.fao_class_name3
  793.9153,18519.4007,CI.l(95%).Total.lue0
  9.431543,687.803222,CI.l(95%).Total.lue1
  806.9538,18729.2981,CI.l(95%).Total.lud0
  0.0000,497.5453,CI.l(95%).Total.lud1
  943.8676,19466.1030,CI.u(95%).Total.area
  0.0000,836.5237,CI.u(95%).Total.SURVEY_LC1_1A
 189.7697,1822.2494,CI.u(95%).Total.SURVEY_LC1_1B
